Area Code,Item_Encoded,Year,Area harvested (ha),Production (t),Yield (kg/ha)
704,63,2021,165222.0,430366.54,2604.8
704,63,2022,158020.0,407992.63,2581.9
704,63,2023,152388.0,400172.26,2626.0
704,68,2019,98.0,535.35,5476.7
704,68,2020,73.0,331.34,4556.3
704,68,2021,66.0,296.75,4520.2
704,68,2022,53.0,242.08,4577.9
704,68,2023,47.0,214.8,4614.4
704,83,2019,985162.0,4732148.6,4803.4
704,83,2020,939563.0,4558107.16,4851.3
704,83,2021,900673.0,4446383.17,4936.7
704,83,2022,885435.0,4423352.38,4995.7
704,83,2023,880209.0,4437218.65,5041.1
704,84,2019,101869.0,1157853.5,11366.1
704,84,2020,108633.0,1256038.4,11562.2
704,84,2021,114079.0,1445664.69,12672.4
704,84,2022,118512.0,1413635.65,11928.2
704,84,2023,123157.0,1498205.69,12165.0
704,87,2019,1566.0,3895.46,2486.9
704,87,2020,1380.0,2050.16,1486.1
704,87,2021,1287.0,2050.73,1593.5
704,87,2022,997.0,1456.61,1460.5
704,87,2023,319.0,809.25,2535.0
704,89,2019,0.0,460000.0,0.0
704,89,2020,0.0,425000.0,0.0
704,89,2021,0.0,306800.0,0.0
704,89,2022,0.0,335000.0,0.0
704,90,2019,0.0,23970.74,0.0
704,90,2020,0.0,24844.45,0.0
704,90,2021,0.0,24725.33,0.0
704,90,2022,0.0,25091.72,0.0
704,90,2023,0.0,25458.11,0.0
704,92,2019,708733.0,1182479.92,1668.4
704,92,2020,728764.0,1226096.16,1682.4
704,92,2021,752373.0,1272005.3,1690.7
704,92,2022,727515.0,1338141.63,1839.3
704,92,2023,723192.0,1270299.48,1756.5
704,98,2019,0.0,3650.34,0.0
704,98,2020,0.0,3782.36,0.0
704,98,2021,0.0,3444.9,0.0
704,98,2022,0.0,3233.31,0.0
704,103,2019,100293.0,365431.01,3643.6
704,103,2020,102697.0,358463.11,3490.5
704,103,2021,102111.0,360711.38,3532.6
704,103,2022,101700.0,361535.17,3554.9
704,103,2023,102169.0,360236.55,3525.9
704,105,2019,71459.0,1017199.81,14234.8
704,105,2020,75278.0,1160761.73,15419.7
704,105,2021,76317.0,1586480.0,20788.0
704,105,2022,74611.0,1780505.38,23863.8
704,105,2023,72198.0,1823771.69,25260.6
704,107,2019,12134.0,122159.31,10067.5
704,107,2020,12009.0,121463.58,10114.3
704,107,2021,12043.0,121255.97,10069.0
704,107,2022,12062.0,121626.29,10083.5
704,107,2023,12038.0,121448.61,10088.9
704,109,2019,13085.0,95960.32,7333.6
704,109,2020,13203.0,97262.53,7366.5
704,109,2021,13175.0,96979.16,7360.7
704,109,2022,13237.0,97689.76,7380.3
704,109,2023,13299.0,98405.54,7399.6
704,110,2019,247567.0,2848798.86,11507.2
704,110,2020,251131.0,2870149.74,11428.9
704,110,2021,253453.0,2878697.53,11357.9
704,110,2022,255232.0,2888404.33,11316.8
704,110,2023,253272.0,2898111.13,11442.7
704,111,2019,3505.0,6094.01,1738.9
704,111,2020,3563.0,5980.84,1678.6
704,111,2021,3530.0,6016.54,1704.6
704,111,2022,3543.0,6030.46,1702.0
704,111,2023,3557.0,6009.28,1689.6
704,114,2019,160905.0,135467.95,841.9
704,114,2020,163872.0,138786.51,846.9
704,114,2021,163940.0,139328.53,849.9
704,114,2022,163988.0,139952.0,853.4
704,114,2023,164060.0,140596.76,857.0
704,119,2019,847509.0,15120122.52,17840.7
704,119,2020,853824.0,15449738.56,18094.8
704,119,2021,868672.0,15609829.72,17969.8
704,119,2022,885940.0,16035430.34,18099.9
704,119,2023,902610.0,16518750.26,18301.1
704,122,2019,7892.0,109068.0,13820.1
704,122,2020,8051.0,114585.0,14232.4
704,122,2021,8235.0,115449.38,14019.5
704,122,2022,8715.0,123947.47,14222.2
704,122,2023,9335.0,132440.91,14187.8
704,127,2019,111071.0,264853.73,2384.5
704,127,2020,110698.0,261981.46,2366.6
704,127,2021,111793.0,275744.68,2466.6
704,127,2022,107726.0,272180.8,2526.6
704,127,2023,102052.0,257427.11,2522.5
704,131,2019,39158.0,707880.18,18077.6
704,131,2020,39422.0,712049.54,18062.4
704,131,2021,39550.0,723914.77,18303.6
704,131,2022,39698.0,705542.68,17772.9
704,131,2023,41620.0,780557.6,18754.2
704,135,2019,65868.0,818913.74,12432.6
704,135,2020,72581.0,931996.73,12840.8
704,135,2021,80541.0,1037254.35,12878.6
704,135,2022,87813.0,1142467.89,13010.2
704,135,2023,89416.0,1202169.9,13444.7
704,137,2019,21616.0,333729.32,15439.2
704,137,2020,18804.0,294090.23,15640.1
704,137,2021,19572.0,323684.66,16538.2
704,137,2022,19889.0,332851.24,16735.6
704,137,2023,20232.0,340864.23,16847.4
704,146,2019,0.0,2064000.0,0.0
704,146,2020,0.0,1697600.0,0.0
704,146,2021,0.0,1534000.0,0.0
704,146,2022,0.0,1675000.0,0.0
704,147,2019,7451544.0,43495487.58,5837.1
704,147,2020,7222403.0,42764999.76,5921.2
704,147,2021,7219797.0,43852728.69,6074.0
704,147,2022,7088853.0,42660798.11,6018.0
704,147,2023,7115058.0,43497624.81,6113.5
704,150,2019,172.0,91.46,530.3
704,150,2020,108.0,71.63,660.7
704,150,2021,56.0,25.09,451.8
704,150,2022,60.0,34.17,570.5
704,150,2023,46.0,20.97,460.3
704,151,2019,28670.0,24086.56,840.1
704,151,2020,33309.0,27836.27,835.7
704,151,2021,28505.0,23668.68,830.3
704,151,2022,27138.0,23234.13,856.1
704,151,2023,25641.0,22051.2,860.0
704,156,2019,0.0,213400.0,0.0
704,156,2020,0.0,220700.0,0.0
704,156,2021,0.0,238000.0,0.0
704,156,2022,0.0,231700.0,0.0
704,157,2019,49217.0,77262.98,1569.8
704,157,2020,41564.0,65405.28,1573.6
704,157,2021,36849.0,59138.21,1604.9
704,157,2022,32413.0,52146.38,1608.8
704,157,2023,29946.0,48102.94,1606.3
704,162,2019,237800.0,15685617.75,65961.4
704,162,2020,185435.0,11534588.71,62203.0
704,162,2021,165919.0,10740873.28,64735.5
704,162,2022,169457.0,11088957.08,65438.3
704,162,2023,174816.0,11843772.9,67749.9
704,165,2019,116906.0,1431971.31,12248.9
704,165,2020,109014.0,1378013.88,12640.7
704,165,2021,98193.0,1231469.21,12541.3
704,165,2022,85821.0,976122.24,11374.0
704,165,2023,79700.0,914712.62,11476.9
704,169,2019,107878.0,1017619.03,9433.0
704,169,2020,109620.0,1064992.81,9715.3
704,169,2021,111196.0,1091073.06,9812.2
704,169,2022,112215.0,1116749.77,9951.8
704,169,2023,112164.0,1125064.65,10030.6
704,174,2019,12798.0,29986.05,2343.1
704,174,2020,12502.0,29238.08,2338.6
704,174,2021,12869.0,30826.49,2395.3
704,174,2022,13753.0,34871.65,2535.5
704,174,2023,14829.0,38693.9,2609.4
704,178,2019,58424.0,1363971.76,23346.1
704,178,2020,61652.0,1456088.13,23617.7
704,178,2021,49543.0,1212139.48,24466.4
704,178,2022,48055.0,1208449.02,25147.4
704,178,2023,50964.0,1278570.73,25087.7
704,180,2019,0.0,12474.0,0.0
704,180,2020,0.0,9253.78,0.0
704,180,2021,0.0,6875.96,0.0
704,180,2022,0.0,7626.46,0.0
705,2,2019,0.0,0.0,0.0
705,2,2020,10.0,10.0,1000.0
705,2,2021,10.0,10.0,1000.0
705,2,2022,20.0,10.0,500.0
705,2,2023,20.0,0.0,0.0
705,4,2019,2270.0,54270.0,23907.5
705,4,2020,2160.0,66120.0,30611.1
705,4,2021,2090.0,23010.0,11009.6
705,4,2022,2030.0,48840.0,24059.1
705,4,2023,2000.0,30600.0,15300.0
705,5,2019,80.0,920.0,11500.0
705,5,2020,90.0,480.0,5333.3
705,5,2021,90.0,60.0,666.7
705,5,2022,90.0,910.0,10111.1
705,5,2023,90.0,360.0,4000.0
705,8,2019,180.0,580.0,3222.2
705,8,2020,180.0,620.0,3444.4
705,8,2021,180.0,360.0,2000.0
705,8,2022,100.0,330.0,3300.0
705,8,2023,100.0,300.0,3000.0
705,9,2019,0.0,0.0,0.0
705,9,2020,0.0,0.0,0.0
705,9,2021,0.0,0.0,0.0
705,9,2022,0.0,0.0,0.0
705,9,2023,0.0,0.0,0.0
705,11,2019,0.0,0.0,0.0
705,11,2020,0.0,0.0,0.0
705,11,2021,0.0,0.0,0.0
705,11,2022,0.0,0.0,0.0
705,11,2023,0.0,0.0,0.0
705,12,2019,21140.0,102480.0,4847.7
705,12,2020,22210.0,122180.0,5501.1
705,12,2021,21860.0,119130.0,5449.7
705,12,2022,22550.0,112460.0,4987.1
705,12,2023,21950.0,101050.0,4603.6
705,14,2019,0.0,202100.0,0.0
705,14,2020,0.0,196000.0,0.0
705,14,2021,0.0,223100.0,0.0
705,14,2022,0.0,220000.0,0.0
705,15,2019,60.0,290.0,4833.3
705,15,2020,60.0,420.0,7000.0
705,15,2021,70.0,260.0,3714.3
705,15,2022,70.0,370.0,5285.7
705,15,2023,70.0,400.0,5714.3
705,20,2019,820.0,23790.0,29012.2
705,20,2020,870.0,27480.0,31586.2
705,20,2021,790.0,24300.0,30759.5
705,20,2022,770.0,14850.0,19285.7
705,20,2023,620.0,15270.0,24629.0
705,22,2019,10.0,390.0,39000.0
705,22,2020,20.0,340.0,17000.0
705,22,2021,10.0,250.0,25000.0
705,22,2022,20.0,250.0,12500.0
705,22,2023,10.0,300.0,30000.0
705,23,2019,260.0,5670.0,21807.7
705,23,2020,280.0,6950.0,24821.4
705,23,2021,250.0,5200.0,20800.0
705,23,2022,270.0,4210.0,15592.6
705,23,2023,190.0,3950.0,20789.5
705,28,2019,120.0,1850.0,15416.7
705,28,2020,130.0,2050.0,15769.2
705,28,2021,110.0,1710.0,15545.5
705,28,2022,120.0,1390.0,11583.3
705,28,2023,80.0,1100.0,13750.0
705,29,2019,3690.0,3690.0,1000.0
705,29,2020,4710.0,4310.0,915.1
705,29,2021,4840.0,4570.0,944.2
705,29,2022,4850.0,3570.0,736.1
705,29,2023,4070.0,3160.0,776.4
705,30,2019,200.0,680.0,3400.0
705,30,2020,210.0,1970.0,9381.0
705,30,2021,210.0,180.0,857.1
705,30,2022,220.0,1700.0,7727.3
705,30,2023,220.0,580.0,2636.4
705,31,2019,30.0,60.0,2000.0
705,31,2020,40.0,180.0,4500.0
705,31,2021,60.0,120.0,2000.0
705,31,2022,70.0,180.0,2571.4
705,31,2023,90.0,230.0,2555.6
705,35,2019,200.0,4500.0,22500.0
705,35,2020,220.0,4640.0,21090.9
705,35,2021,190.0,3950.0,20789.5
705,35,2022,190.0,3250.0,17105.3
705,35,2023,150.0,2850.0,19000.0
705,44,2019,0.0,0.0,0.0
705,44,2020,0.0,0.0,0.0
705,44,2021,0.0,0.0,0.0
705,44,2022,0.0,0.0,0.0
705,48,2019,140.0,2410.0,17214.3
705,48,2020,160.0,2990.0,18687.5
705,48,2021,130.0,2330.0,17923.1
705,48,2022,140.0,2630.0,18785.7
705,48,2023,100.0,2340.0,23400.0
705,49,2019,10.0,10.0,1000.0
705,49,2020,10.0,10.0,1000.0
705,49,2021,10.0,20.0,2000.0
705,49,2022,10.0,40.0,4000.0
705,49,2023,10.0,10.0,1000.0
705,52,2019,30.0,500.0,16666.7
705,52,2020,30.0,550.0,18333.3
705,52,2021,20.0,420.0,21000.0
705,52,2022,20.0,340.0,17000.0
705,52,2023,20.0,320.0,16000.0
705,53,2019,20.0,80.0,4000.0
705,53,2020,20.0,100.0,5000.0
705,53,2021,20.0,50.0,2500.0
705,53,2022,20.0,90.0,4500.0
705,53,2023,30.0,130.0,4333.3
705,54,2019,0.0,0.0,0.0
705,54,2020,0.0,0.0,0.0
705,54,2021,0.0,0.0,0.0
705,54,2022,0.0,0.0,0.0
705,54,2023,0.0,0.0,0.0
705,58,2019,15570.0,105200.0,6756.6
705,58,2020,15290.0,103780.0,6787.4
705,58,2021,14900.0,84300.0,5657.7
705,58,2022,14420.0,81890.0,5678.9
705,58,2023,14430.0,78720.0,5455.3
705,60,2019,180.0,1060.0,5888.9
705,60,2020,200.0,1070.0,5350.0
705,60,2021,180.0,1020.0,5666.7
705,60,2022,160.0,740.0,4625.0
705,60,2023,150.0,800.0,5333.3
705,64,2019,150.0,250.0,1666.7
705,64,2020,170.0,520.0,3058.8
705,64,2021,190.0,70.0,368.4
705,64,2022,200.0,240.0,1200.0
705,64,2023,210.0,250.0,1190.5
705,66,2019,1620.0,2570.0,1586.4
705,66,2020,1490.0,2720.0,1825.5
705,66,2021,1540.0,2190.0,1422.1
705,66,2022,1620.0,2280.0,1407.4
705,66,2023,1660.0,2740.0,1650.6
705,74,2019,30.0,380.0,12666.7
705,74,2020,20.0,100.0,5000.0
705,74,2021,20.0,30.0,1500.0
705,74,2022,20.0,70.0,3500.0
705,74,2023,20.0,360.0,18000.0
705,76,2019,60.0,1140.0,19000.0
705,76,2020,70.0,1290.0,18428.6
705,76,2021,60.0,1070.0,17833.3
705,76,2022,70.0,1200.0,17142.9
705,76,2023,50.0,820.0,16400.0
705,77,2019,0.0,0.0,0.0
705,77,2020,0.0,0.0,0.0
705,77,2021,0.0,0.0,0.0
705,77,2022,0.0,0.0,0.0
705,77,2023,0.0,0.0,0.0
705,79,2019,1290.0,19300.0,14961.2
705,79,2020,1430.0,20890.0,14608.4
705,79,2021,1240.0,18090.0,14588.7
705,79,2022,1280.0,15520.0,12125.0
705,79,2023,830.0,11360.0,13686.7
705,83,2019,38880.0,360360.0,9268.5
705,83,2020,39830.0,429850.0,10792.1
705,83,2021,41400.0,388830.0,9392.0
705,83,2022,41560.0,277820.0,6684.8
705,83,2023,44250.0,389030.0,8791.6
705,94,2019,1210.0,4030.0,3330.6
705,94,2020,950.0,3230.0,3400.0
705,94,2021,1200.0,4120.0,3433.3
705,94,2022,1010.0,3160.0,3128.7
705,94,2023,870.0,2510.0,2885.1
705,96,2019,0.0,1855.86,0.0
705,96,2020,0.0,2139.49,0.0
705,96,2021,0.0,2141.94,0.0
705,96,2022,0.0,2046.34,0.0
705,98,2019,0.0,75.74,0.0
705,98,2020,0.0,70.82,0.0
705,98,2021,0.0,64.12,0.0
705,98,2022,0.0,77.0,0.0
705,101,2019,0.0,453.73,0.0
705,101,2020,0.0,698.66,0.0
705,101,2021,0.0,700.0,0.0
705,101,2022,0.0,400.0,0.0
705,102,2019,1370.0,1976.0,1442.3
705,102,2020,1420.0,3100.0,2183.1
705,102,2021,1490.0,920.0,617.4
705,102,2022,1570.0,2440.0,1554.1
705,102,2023,1620.0,1310.0,808.6
705,103,2019,480.0,10450.0,21770.8
705,103,2020,530.0,12370.0,23339.6
705,103,2021,470.0,10830.0,23042.6
705,103,2022,520.0,8360.0,16076.9
705,103,2023,490.0,9490.0,19367.3
705,105,2019,0.0,0.0,0.0
705,105,2020,0.0,0.0,0.0
705,105,2021,0.0,0.0,0.0
705,105,2022,0.0,0.0,0.0
705,105,2023,0.0,0.0,0.0
705,106,2019,360.0,1980.0,5500.0
705,106,2020,410.0,2260.0,5512.2
705,106,2021,340.0,1680.0,4941.2
705,106,2022,370.0,1410.0,3810.8
705,106,2023,280.0,1390.0,4964.3
705,107,2019,170.0,620.0,3647.1
705,107,2020,230.0,920.0,4000.0
705,107,2021,240.0,860.0,3583.3
705,107,2022,250.0,1040.0,4160.0
705,107,2023,250.0,1010.0,4040.0
705,108,2019,0.0,0.0,0.0
705,108,2020,0.0,0.0,0.0
705,108,2021,0.0,0.0,0.0
705,108,2022,0.0,0.0,0.0
705,108,2023,0.0,0.0,0.0
705,112,2019,3700.0,2330.0,629.7
705,112,2020,4440.0,3020.0,680.2
705,112,2021,4750.0,2720.0,572.6
705,112,2022,3880.0,2100.0,541.2
705,112,2023,3120.0,1370.0,439.1
705,113,2019,0.0,60.0,0.0
705,113,2020,0.0,120.0,0.0
705,113,2021,10.0,30.0,3000.0
705,113,2022,10.0,130.0,13000.0
705,113,2023,10.0,100.0,10000.0
705,114,2019,640.0,1520.0,2375.0
705,114,2020,400.0,840.0,2100.0
705,114,2021,400.0,680.0,1700.0
705,114,2022,410.0,530.0,1292.7
705,114,2023,400.0,540.0,1350.0
705,118,2019,120.0,1320.0,11000.0
705,118,2020,120.0,1620.0,13500.0
705,118,2021,120.0,200.0,1666.7
705,118,2022,130.0,1560.0,12000.0
705,118,2023,130.0,980.0,7538.5
705,119,2019,1453.0,26274.0,18082.6
705,119,2020,1526.0,29584.0,19386.6
705,119,2021,1427.0,25757.0,18049.8
705,119,2022,1152.0,15279.0,13263.0
705,119,2023,662.0,10092.0,15244.7
705,123,2019,250.0,3790.0,15160.0
705,123,2020,250.0,2020.0,8080.0
705,123,2021,240.0,330.0,1375.0
705,123,2022,230.0,1950.0,8478.3
705,123,2023,220.0,1020.0,4636.4
705,124,2019,210.0,2940.0,14000.0
705,124,2020,220.0,3800.0,17272.7
705,124,2021,230.0,1170.0,5087.0
705,124,2022,220.0,3330.0,15136.4
705,124,2023,210.0,2350.0,11190.5
705,125,2019,390.0,1010.0,2589.7
705,125,2020,340.0,950.0,2794.1
705,125,2021,350.0,900.0,2571.4
705,125,2022,320.0,730.0,2281.3
705,125,2023,290.0,590.0,2034.5
705,126,2019,120.0,640.0,5333.3
705,126,2020,130.0,630.0,4846.2
705,126,2021,110.0,510.0,4636.4
705,126,2022,90.0,230.0,2555.6
705,126,2023,40.0,130.0,3250.0
705,134,2019,50.0,420.0,8400.0
705,134,2020,60.0,620.0,10333.3
705,134,2021,60.0,150.0,2500.0
705,134,2022,70.0,450.0,6428.6
705,134,2023,70.0,270.0,3857.1
705,135,2019,0.0,0.0,0.0
705,135,2020,0.0,0.0,0.0
705,135,2021,0.0,0.0,0.0
705,135,2022,0.0,0.0,0.0
705,135,2023,0.0,0.0,0.0
705,137,2019,2800.0,65960.0,23557.1
705,137,2020,2970.0,89880.0,30262.6
705,137,2021,2730.0,64040.0,23457.9
705,137,2022,2890.0,58230.0,20148.8
705,137,2023,2940.0,68580.0,23326.5
705,138,2019,260.0,6720.0,25846.2
705,138,2020,280.0,7210.0,25750.0
705,138,2021,260.0,5010.0,19269.2
705,138,2022,270.0,5780.0,21407.4
705,138,2023,220.0,5140.0,23363.6
705,143,2019,3250.0,9450.0,2907.7
705,143,2020,3310.0,8520.0,2574.0
705,143,2021,2810.0,6910.0,2459.1
705,143,2022,2940.0,7550.0,2568.0
705,143,2023,2840.0,7320.0,2577.5
705,144,2021,0.0,400.0,0.0
705,144,2022,0.0,200.0,0.0
705,145,2019,40.0,230.0,5750.0
705,145,2020,30.0,200.0,6666.7
705,145,2021,30.0,180.0,6000.0
705,145,2022,30.0,160.0,5333.3
705,145,2023,30.0,140.0,4666.7
705,147,2019,0.0,0.0,0.0
705,147,2020,0.0,0.0,0.0
705,147,2021,0.0,0.0,0.0
705,147,2022,0.0,0.0,0.0
705,147,2023,0.0,0.0,0.0
705,148,2019,1180.0,4480.0,3796.6
705,148,2020,840.0,3460.0,4119.0
705,148,2021,640.0,2530.0,3953.1
705,148,2022,800.0,3210.0,4012.5
705,148,2023,1020.0,3670.0,3598.0
705,154,2019,130.0,510.0,3923.1
705,154,2020,90.0,230.0,2555.6
705,154,2021,170.0,530.0,3117.6
705,154,2022,50.0,80.0,1600.0
705,154,2023,20.0,80.0,4000.0
705,155,2019,10.0,70.0,7000.0
705,155,2020,10.0,70.0,7000.0
705,155,2021,10.0,10.0,1000.0
705,155,2022,10.0,90.0,9000.0
705,155,2023,10.0,10.0,1000.0
705,157,2019,1430.0,4240.0,2965.0
705,157,2020,1640.0,5010.0,3054.9
705,157,2021,1890.0,4810.0,2545.0
705,157,2022,2330.0,5340.0,2291.8
705,157,2023,3000.0,7880.0,2626.7
705,158,2019,30.0,320.0,10666.7
705,158,2020,40.0,370.0,9250.0
705,158,2021,30.0,310.0,10333.3
705,158,2022,30.0,240.0,8000.0
705,158,2023,20.0,160.0,8000.0
705,159,2019,110.0,1940.0,17636.4
705,159,2020,120.0,2020.0,16833.3
705,159,2021,120.0,2020.0,16833.3
705,159,2022,130.0,2310.0,17769.2
705,159,2023,110.0,1640.0,14909.1
705,161,2019,180.0,11280.0,62666.7
705,161,2020,110.0,7430.0,67545.5
705,161,2021,130.0,8450.0,65000.0
705,161,2022,70.0,4420.0,63142.9
705,161,2023,110.0,6970.0,63363.6
705,163,2019,330.0,800.0,2424.2
705,163,2020,350.0,1020.0,2914.3
705,163,2021,420.0,1140.0,2714.3
705,163,2022,580.0,1200.0,2069.0
705,163,2023,610.0,1200.0,1967.2
705,167,2019,0.0,0.0,0.0
705,167,2020,0.0,0.0,0.0
705,167,2021,0.0,0.0,0.0
705,167,2022,0.0,0.0,0.0
705,167,2023,0.0,0.0,0.0
705,170,2019,220.0,9010.0,40954.5
705,170,2020,260.0,10240.0,39384.6
705,170,2021,210.0,8770.0,41761.9
705,170,2022,220.0,10360.0,47090.9
705,170,2023,180.0,8070.0,44833.3
705,171,2019,5800.0,26890.0,4636.2
705,171,2020,5590.0,28260.0,5055.5
705,171,2021,5150.0,26390.0,5124.3
705,171,2022,5170.0,25150.0,4864.6
705,171,2023,5180.0,21970.0,4241.3
705,172,2019,0.0,0.0,0.0
705,172,2020,0.0,0.0,0.0
705,172,2021,0.0,0.0,0.0
705,172,2022,0.0,0.0,0.0
705,172,2023,0.0,0.0,0.0
705,174,2019,0.0,0.0,0.0
705,174,2020,0.0,0.0,0.0
705,174,2021,0.0,0.0,0.0
705,174,2022,0.0,0.0,0.0
705,174,2023,0.0,0.0,0.0
705,177,2019,440.0,580.0,1318.2
705,177,2020,480.0,1000.0,2083.3
705,177,2021,520.0,590.0,1134.6
705,177,2022,560.0,1260.0,2250.0
705,177,2023,600.0,740.0,1233.3
705,178,2019,20.0,610.0,30500.0
705,178,2020,20.0,610.0,30500.0
705,178,2021,20.0,520.0,26000.0
705,178,2022,30.0,620.0,20666.7
705,178,2023,20.0,680.0,34000.0
705,179,2019,26730.0,139810.0,5230.5
705,179,2020,27290.0,158180.0,5796.3
705,179,2021,26790.0,154450.0,5765.2
705,179,2022,27560.0,150750.0,5469.9
705,179,2023,28710.0,145420.0,5065.1
705,180,2019,0.0,18821.71,0.0
705,180,2020,0.0,15651.44,0.0
705,180,2021,0.0,10192.2,0.0
705,180,2022,0.0,12888.46,0.0
706,11,2019,1384.0,23615.09,17060.2
706,11,2020,1388.0,23684.31,17061.0
706,11,2021,1379.0,23532.04,17060.4
706,11,2022,1384.0,23610.48,17060.6
706,11,2023,1384.0,23608.94,17060.7
706,13,2019,90469.0,27860.64,308.0
706,13,2020,89044.0,27313.74,306.7
706,13,2021,89041.0,27311.28,306.7
706,13,2022,89518.0,27495.22,307.1
706,13,2023,89201.0,27373.42,306.9
706,26,2019,10130.0,95925.89,9469.5
706,26,2020,10245.0,97282.64,9495.6
706,26,2021,10244.0,97564.65,9524.0
706,26,2022,10304.0,98118.2,9521.9
706,26,2023,10365.0,98671.76,9519.8
706,40,2019,5052.0,13205.0,2614.1
706,40,2020,5080.0,14406.0,2835.7
706,40,2021,5189.0,14400.0,2775.0
706,40,2022,6110.0,16800.0,2749.7
706,40,2023,6313.0,17198.84,2724.5
706,43,2019,0.0,1977.76,0.0
706,43,2020,0.0,2014.11,0.0
706,43,2021,0.0,2051.16,0.0
706,43,2022,0.0,2067.92,0.0
706,44,2019,0.0,4520.6,0.0
706,44,2020,0.0,4603.69,0.0
706,44,2021,0.0,4688.38,0.0
706,44,2022,0.0,4726.68,0.0
706,45,2019,0.0,530.29,0.0
706,45,2020,0.0,539.31,0.0
706,45,2021,0.0,549.17,0.0
706,45,2022,0.0,553.62,0.0
706,50,2019,2744.0,14399.03,5247.8
706,50,2020,2763.0,14141.47,5118.6
706,50,2021,2758.0,14211.94,5152.9
706,50,2022,2767.0,14250.81,5149.5
706,50,2023,2776.0,14201.41,5116.6
706,63,2019,7708.0,8289.46,1075.5
706,63,2020,7737.0,8349.8,1079.3
706,63,2021,7782.0,8409.62,1080.7
706,63,2022,7742.0,8349.63,1078.5
706,63,2023,7753.0,8369.68,1079.5
706,77,2019,2622.0,16002.22,6104.0
706,77,2020,2701.0,16233.26,6010.3
706,77,2021,2586.0,16452.1,6362.1
706,77,2022,2636.0,16229.19,6156.4
706,77,2023,2641.0,16304.85,6173.7
706,83,2019,100000.0,57000.0,570.0
706,83,2020,100000.0,75000.0,750.0
706,83,2021,100000.0,49000.0,490.0
706,83,2022,100000.0,65000.0,650.0
706,83,2023,100000.0,75000.0,750.0
706,84,2019,400.0,1200.0,3000.0
706,84,2020,407.0,1222.14,2999.4
706,84,2021,472.0,1257.93,2663.2
706,84,2022,489.0,1259.06,2575.9
706,84,2023,510.0,1272.09,2495.9
706,89,2019,0.0,6000.0,0.0
706,89,2020,0.0,6000.0,0.0
706,89,2021,0.0,6279.0,0.0
706,89,2022,0.0,6552.0,0.0
706,98,2019,0.0,260.3,0.0
706,98,2020,0.0,1278.85,0.0
706,98,2021,0.0,851.66,0.0
706,98,2022,0.0,2299.22,0.0
706,103,2019,3791.0,5533.66,1459.8
706,103,2020,3735.0,5720.5,1531.6
706,103,2021,3772.0,5687.53,1507.9
706,103,2022,3766.0,5647.23,1499.6
706,103,2023,3758.0,5685.09,1513.0
706,105,2019,1491.0,11085.17,7432.9
706,105,2020,1486.0,10898.18,7333.9
706,105,2021,1468.0,10944.08,7455.2
706,105,2022,1470.0,10975.81,7466.2
706,105,2023,1472.0,10939.36,7434.1
706,110,2019,12979.0,145224.8,11189.6
706,110,2020,13021.0,146561.35,11256.0
706,110,2021,12944.0,146864.94,11346.3
706,110,2022,12921.0,147559.96,11420.0
706,110,2023,12899.0,148254.99,11493.7
706,119,2019,7497.0,81798.29,10910.2
706,119,2020,7326.0,80100.33,10933.4
706,119,2021,7444.0,80667.39,10836.7
706,119,2022,7423.0,80855.34,10893.2
706,119,2023,7398.0,80541.02,10887.5
706,135,2019,1247.0,5958.02,4779.6
706,135,2020,1232.0,5885.45,4777.8
706,135,2021,1235.0,5902.5,4777.7
706,135,2022,1238.0,5915.32,4778.4
706,135,2023,1235.0,5901.09,4778.0
706,146,2019,0.0,22000.0,0.0
706,146,2020,0.0,23000.0,0.0
706,146,2021,0.0,23000.0,0.0
706,146,2022,0.0,24000.0,0.0
706,147,2019,998.0,2002.59,2006.3
706,147,2020,1006.0,2007.83,1996.0
706,147,2021,1000.0,2000.0,2000.0
706,147,2022,1000.0,2000.0,2000.0
706,147,2023,1000.0,2000.0,2000.0
706,150,2019,17993.0,7251.19,403.0
706,150,2020,18329.0,7380.27,402.7
706,150,2021,18265.0,7347.17,402.2
706,150,2022,18370.0,7386.87,402.1
706,150,2023,18474.0,7426.57,402.0
706,151,2019,80000.0,36000.0,450.0
706,151,2020,73935.0,33682.17,455.6
706,151,2021,75060.0,33926.97,452.0
706,151,2022,76819.0,34095.16,443.8
706,151,2023,77592.0,34309.92,442.2
706,154,2019,250000.0,125000.0,500.0
706,154,2020,250000.0,100000.0,400.0
706,154,2021,250000.0,59000.0,236.0
706,154,2022,250000.0,72000.0,288.0
706,154,2023,250000.0,100000.0,400.0
706,162,2019,6582.0,233000.0,35402.2
706,162,2020,5986.0,213000.0,35580.9
706,162,2021,6774.0,242200.0,35756.9
706,162,2022,7040.0,252400.0,35852.7
706,162,2023,6709.0,241169.98,35948.6
706,165,2019,887.0,8794.78,9916.1
706,165,2020,905.0,8972.63,9916.7
706,165,2021,909.0,9018.38,9916.5
706,165,2022,900.0,8928.6,9916.4
706,165,2023,905.0,8973.2,9916.5
706,170,2019,16669.0,24312.96,1458.5
706,170,2020,16505.0,24035.85,1456.3
706,170,2021,16452.0,23973.49,1457.2
706,170,2022,16542.0,24107.43,1457.3
706,170,2023,16500.0,24038.92,1456.9
706,174,2019,333.0,140.48,421.5
706,174,2020,342.0,145.31,425.4
706,174,2021,342.0,144.67,423.3
